,loss≥0%,loss≥5%,loss≥10%,loss≥15%,loss≥20%,loss≥25%,loss≥30%,loss≥35%,loss≥40%,loss≥45%,loss≥50%
speedup≥0%,0.7372881355932204,0.4152542372881356,0.3050847457627119,0.2457627118644068,0.16101694915254236,0.1016949152542373,0.05084745762711865,0.03389830508474576,0.01694915254237288,0.01694915254237288,0.00847457627118644
speedup≥5%,0.7372881355932204,0.4152542372881356,0.3050847457627119,0.2457627118644068,0.16101694915254236,0.1016949152542373,0.05084745762711865,0.03389830508474576,0.01694915254237288,0.01694915254237288,0.00847457627118644
speedup≥10%,0.7288135593220338,0.4152542372881356,0.3050847457627119,0.2457627118644068,0.16101694915254236,0.1016949152542373,0.05084745762711865,0.03389830508474576,0.01694915254237288,0.01694915254237288,0.00847457627118644
speedup≥15%,0.711864406779661,0.4152542372881356,0.3050847457627119,0.2457627118644068,0.16101694915254236,0.1016949152542373,0.05084745762711865,0.03389830508474576,0.01694915254237288,0.01694915254237288,0.00847457627118644
speedup≥20%,0.6779661016949152,0.3983050847457627,0.2966101694915254,0.2457627118644068,0.16101694915254236,0.1016949152542373,0.05084745762711865,0.03389830508474576,0.01694915254237288,0.01694915254237288,0.00847457627118644
speedup≥25%,0.6016949152542372,0.3644067796610169,0.2796610169491525,0.23728813559322035,0.15254237288135594,0.1016949152542373,0.05084745762711865,0.03389830508474576,0.01694915254237288,0.01694915254237288,0.00847457627118644
speedup≥30%,0.5847457627118644,0.3474576271186441,0.2627118644067797,0.22033898305084745,0.15254237288135594,0.1016949152542373,0.05084745762711865,0.03389830508474576,0.01694915254237288,0.01694915254237288,0.00847457627118644
speedup≥35%,0.5677966101694916,0.3389830508474576,0.2542372881355932,0.22033898305084745,0.15254237288135594,0.1016949152542373,0.05084745762711865,0.03389830508474576,0.01694915254237288,0.01694915254237288,0.00847457627118644
speedup≥40%,0.5169491525423728,0.3135593220338983,0.2457627118644068,0.211864406779661,0.1440677966101695,0.1016949152542373,0.05084745762711865,0.03389830508474576,0.01694915254237288,0.01694915254237288,0.00847457627118644
speedup≥45%,0.5084745762711864,0.3050847457627119,0.23728813559322035,0.2033898305084746,0.13559322033898305,0.09322033898305085,0.05084745762711865,0.03389830508474576,0.01694915254237288,0.01694915254237288,0.00847457627118644
speedup≥50%,0.5,0.2966101694915254,0.2288135593220339,0.19491525423728814,0.1271186440677966,0.0847457627118644,0.05084745762711865,0.03389830508474576,0.01694915254237288,0.01694915254237288,0.00847457627118644
