,loss≥0%,loss≥5%,loss≥10%,loss≥15%,loss≥20%,loss≥25%,loss≥30%,loss≥35%,loss≥40%,loss≥45%,loss≥50%
speedup≥0%,0.8524590163934426,0.47540983606557374,0.28688524590163933,0.1885245901639344,0.13934426229508196,0.06557377049180328,0.04918032786885246,0.03278688524590164,0.01639344262295082,0.00819672131147541,0.0
speedup≥5%,0.8442622950819673,0.47540983606557374,0.28688524590163933,0.1885245901639344,0.13934426229508196,0.06557377049180328,0.04918032786885246,0.03278688524590164,0.01639344262295082,0.00819672131147541,0.0
speedup≥10%,0.8278688524590164,0.4672131147540984,0.2786885245901639,0.1885245901639344,0.13934426229508196,0.06557377049180328,0.04918032786885246,0.03278688524590164,0.01639344262295082,0.00819672131147541,0.0
speedup≥15%,0.7377049180327869,0.4262295081967213,0.26229508196721313,0.18032786885245902,0.13114754098360656,0.06557377049180328,0.04918032786885246,0.03278688524590164,0.01639344262295082,0.00819672131147541,0.0
speedup≥20%,0.7131147540983607,0.4180327868852459,0.2540983606557377,0.1721311475409836,0.12295081967213115,0.06557377049180328,0.04918032786885246,0.03278688524590164,0.01639344262295082,0.00819672131147541,0.0
speedup≥25%,0.6885245901639344,0.4098360655737705,0.2540983606557377,0.1721311475409836,0.12295081967213115,0.06557377049180328,0.04918032786885246,0.03278688524590164,0.01639344262295082,0.00819672131147541,0.0
speedup≥30%,0.6885245901639344,0.4098360655737705,0.2540983606557377,0.1721311475409836,0.12295081967213115,0.06557377049180328,0.04918032786885246,0.03278688524590164,0.01639344262295082,0.00819672131147541,0.0
speedup≥35%,0.680327868852459,0.4098360655737705,0.2540983606557377,0.1721311475409836,0.12295081967213115,0.06557377049180328,0.04918032786885246,0.03278688524590164,0.01639344262295082,0.00819672131147541,0.0
speedup≥40%,0.6557377049180327,0.39344262295081966,0.2540983606557377,0.1721311475409836,0.12295081967213115,0.06557377049180328,0.04918032786885246,0.03278688524590164,0.01639344262295082,0.00819672131147541,0.0
speedup≥45%,0.6229508196721312,0.3770491803278688,0.2459016393442623,0.1721311475409836,0.12295081967213115,0.06557377049180328,0.04918032786885246,0.03278688524590164,0.01639344262295082,0.00819672131147541,0.0
speedup≥50%,0.6229508196721312,0.3770491803278688,0.2459016393442623,0.1721311475409836,0.12295081967213115,0.06557377049180328,0.04918032786885246,0.03278688524590164,0.01639344262295082,0.00819672131147541,0.0
