,loss≤0%,loss≤5%,loss≤10%,loss≤15%,loss≤20%,loss≤25%,loss≤30%,loss≤35%,loss≤40%,loss≤45%,loss≤50%
speedup≥0%,0.09734513274336283,0.2831858407079646,0.4336283185840708,0.6017699115044248,0.7079646017699115,0.8230088495575221,0.911504424778761,0.9646017699115044,0.9734513274336283,0.9823008849557522,0.9823008849557522
speedup≥5%,0.09734513274336283,0.2831858407079646,0.4336283185840708,0.6017699115044248,0.7079646017699115,0.8230088495575221,0.911504424778761,0.9646017699115044,0.9734513274336283,0.9823008849557522,0.9823008849557522
speedup≥10%,0.09734513274336283,0.2831858407079646,0.4336283185840708,0.6017699115044248,0.7079646017699115,0.8230088495575221,0.911504424778761,0.9646017699115044,0.9734513274336283,0.9823008849557522,0.9823008849557522
speedup≥15%,0.07964601769911504,0.26548672566371684,0.415929203539823,0.584070796460177,0.6902654867256637,0.8053097345132744,0.8938053097345132,0.9469026548672567,0.9557522123893806,0.9646017699115044,0.9646017699115044
speedup≥20%,0.035398230088495575,0.18584070796460178,0.30973451327433627,0.4778761061946903,0.584070796460177,0.6991150442477876,0.7876106194690266,0.8407079646017699,0.8495575221238938,0.8584070796460177,0.8584070796460177
speedup≥25%,0.035398230088495575,0.17699115044247787,0.3008849557522124,0.46017699115044247,0.5663716814159292,0.6814159292035398,0.7699115044247787,0.8230088495575221,0.831858407079646,0.8407079646017699,0.8407079646017699
speedup≥30%,0.035398230088495575,0.1592920353982301,0.2743362831858407,0.415929203539823,0.504424778761062,0.6194690265486725,0.7079646017699115,0.7610619469026548,0.7699115044247787,0.7787610619469026,0.7787610619469026
speedup≥35%,0.02654867256637168,0.13274336283185842,0.24778761061946902,0.3805309734513274,0.4690265486725664,0.584070796460177,0.672566371681416,0.7256637168141593,0.7345132743362832,0.7433628318584071,0.7433628318584071
speedup≥40%,0.02654867256637168,0.12389380530973451,0.23008849557522124,0.35398230088495575,0.4336283185840708,0.5398230088495575,0.6283185840707964,0.6814159292035398,0.6902654867256637,0.6991150442477876,0.6991150442477876
speedup≥45%,0.017699115044247787,0.11504424778761062,0.20353982300884957,0.3185840707964602,0.39823008849557523,0.504424778761062,0.5929203539823009,0.6460176991150443,0.6548672566371682,0.6637168141592921,0.6637168141592921
speedup≥50%,0.017699115044247787,0.11504424778761062,0.19469026548672566,0.3008849557522124,0.3805309734513274,0.48672566371681414,0.5752212389380531,0.6283185840707964,0.6371681415929203,0.6371681415929203,0.6371681415929203
