,loss≤0%,loss≤5%,loss≤10%,loss≤15%,loss≤20%,loss≤25%,loss≤30%,loss≤35%,loss≤40%,loss≤45%,loss≤50%
speedup≥0%,0.07964601769911504,0.2743362831858407,0.37168141592920356,0.48672566371681414,0.5663716814159292,0.6548672566371682,0.7699115044247787,0.8849557522123894,0.9646017699115044,0.9646017699115044,0.9646017699115044
speedup≥5%,0.07964601769911504,0.2743362831858407,0.37168141592920356,0.48672566371681414,0.5663716814159292,0.6548672566371682,0.7699115044247787,0.8849557522123894,0.9646017699115044,0.9646017699115044,0.9646017699115044
speedup≥10%,0.07964601769911504,0.2743362831858407,0.37168141592920356,0.48672566371681414,0.5663716814159292,0.6548672566371682,0.7699115044247787,0.8849557522123894,0.9646017699115044,0.9646017699115044,0.9646017699115044
speedup≥15%,0.061946902654867256,0.23893805309734514,0.336283185840708,0.45132743362831856,0.5309734513274337,0.6194690265486725,0.7345132743362832,0.8495575221238938,0.9292035398230089,0.9292035398230089,0.9292035398230089
speedup≥20%,0.035398230088495575,0.17699115044247787,0.2743362831858407,0.3805309734513274,0.46017699115044247,0.5486725663716814,0.6637168141592921,0.7787610619469026,0.8584070796460177,0.8584070796460177,0.8584070796460177
speedup≥25%,0.02654867256637168,0.1592920353982301,0.25663716814159293,0.36283185840707965,0.4424778761061947,0.5309734513274337,0.6460176991150443,0.7610619469026548,0.8407079646017699,0.8407079646017699,0.8407079646017699
speedup≥30%,0.02654867256637168,0.1415929203539823,0.23893805309734514,0.3274336283185841,0.39823008849557523,0.48672566371681414,0.6017699115044248,0.7168141592920354,0.7964601769911505,0.7964601769911505,0.7964601769911505
speedup≥35%,0.02654867256637168,0.12389380530973451,0.22123893805309736,0.2920353982300885,0.36283185840707965,0.45132743362831856,0.5575221238938053,0.672566371681416,0.7522123893805309,0.7522123893805309,0.7522123893805309
speedup≥40%,0.02654867256637168,0.12389380530973451,0.22123893805309736,0.2920353982300885,0.36283185840707965,0.45132743362831856,0.5575221238938053,0.672566371681416,0.7522123893805309,0.7522123893805309,0.7522123893805309
speedup≥45%,0.02654867256637168,0.11504424778761062,0.21238938053097345,0.2743362831858407,0.34513274336283184,0.4247787610619469,0.5309734513274337,0.6460176991150443,0.7256637168141593,0.7256637168141593,0.7256637168141593
speedup≥50%,0.017699115044247787,0.09734513274336283,0.19469026548672566,0.23893805309734514,0.3008849557522124,0.3805309734513274,0.4778761061946903,0.5929203539823009,0.672566371681416,0.672566371681416,0.672566371681416
