,loss≥0%,loss≥5%,loss≥10%,loss≥15%,loss≥20%,loss≥25%,loss≥30%,loss≥35%,loss≥40%,loss≥45%,loss≥50%
speedup≥0%,0.9519230769230769,0.7980769230769231,0.6826923076923077,0.5576923076923077,0.38461538461538464,0.22115384615384615,0.0673076923076923,0.019230769230769232,0.009615384615384616,0.009615384615384616,0.009615384615384616
speedup≥5%,0.9326923076923077,0.7884615384615384,0.6730769230769231,0.5480769230769231,0.38461538461538464,0.22115384615384615,0.0673076923076923,0.019230769230769232,0.009615384615384616,0.009615384615384616,0.009615384615384616
speedup≥10%,0.9038461538461539,0.7788461538461539,0.6634615384615384,0.5480769230769231,0.38461538461538464,0.22115384615384615,0.0673076923076923,0.019230769230769232,0.009615384615384616,0.009615384615384616,0.009615384615384616
speedup≥15%,0.9038461538461539,0.7788461538461539,0.6634615384615384,0.5480769230769231,0.38461538461538464,0.22115384615384615,0.0673076923076923,0.019230769230769232,0.009615384615384616,0.009615384615384616,0.009615384615384616
speedup≥20%,0.8942307692307693,0.7692307692307693,0.6634615384615384,0.5480769230769231,0.38461538461538464,0.22115384615384615,0.0673076923076923,0.019230769230769232,0.009615384615384616,0.009615384615384616,0.009615384615384616
speedup≥25%,0.8942307692307693,0.7692307692307693,0.6634615384615384,0.5480769230769231,0.38461538461538464,0.22115384615384615,0.0673076923076923,0.019230769230769232,0.009615384615384616,0.009615384615384616,0.009615384615384616
speedup≥30%,0.8365384615384616,0.7307692307692307,0.6346153846153846,0.5288461538461539,0.38461538461538464,0.22115384615384615,0.0673076923076923,0.019230769230769232,0.009615384615384616,0.009615384615384616,0.009615384615384616
speedup≥35%,0.8173076923076923,0.7211538461538461,0.6346153846153846,0.5288461538461539,0.38461538461538464,0.22115384615384615,0.0673076923076923,0.019230769230769232,0.009615384615384616,0.009615384615384616,0.009615384615384616
speedup≥40%,0.8076923076923077,0.7115384615384616,0.625,0.5288461538461539,0.38461538461538464,0.22115384615384615,0.0673076923076923,0.019230769230769232,0.009615384615384616,0.009615384615384616,0.009615384615384616
speedup≥45%,0.7884615384615384,0.7019230769230769,0.6153846153846154,0.5192307692307693,0.38461538461538464,0.22115384615384615,0.0673076923076923,0.019230769230769232,0.009615384615384616,0.009615384615384616,0.009615384615384616
speedup≥50%,0.7692307692307693,0.6826923076923077,0.5961538461538461,0.5,0.375,0.22115384615384615,0.0673076923076923,0.019230769230769232,0.009615384615384616,0.009615384615384616,0.009615384615384616
