,loss≤0%,loss≤5%,loss≤10%,loss≤15%,loss≤20%,loss≤25%,loss≤30%,loss≤35%,loss≤40%,loss≤45%,loss≤50%
speedup≥0%,0.1885245901639344,0.7622950819672131,0.9098360655737705,0.9508196721311475,0.9672131147540983,0.9672131147540983,0.9672131147540983,0.9672131147540983,0.9672131147540983,0.9672131147540983,0.9672131147540983
speedup≥5%,0.16393442622950818,0.7213114754098361,0.860655737704918,0.8934426229508197,0.9016393442622951,0.9016393442622951,0.9016393442622951,0.9016393442622951,0.9016393442622951,0.9016393442622951,0.9016393442622951
speedup≥10%,0.1557377049180328,0.6885245901639344,0.8114754098360656,0.8442622950819673,0.8524590163934426,0.8524590163934426,0.8524590163934426,0.8524590163934426,0.8524590163934426,0.8524590163934426,0.8524590163934426
speedup≥15%,0.13934426229508196,0.6475409836065574,0.7704918032786885,0.7868852459016393,0.7950819672131147,0.7950819672131147,0.7950819672131147,0.7950819672131147,0.7950819672131147,0.7950819672131147,0.7950819672131147
speedup≥20%,0.13934426229508196,0.639344262295082,0.7622950819672131,0.7786885245901639,0.7868852459016393,0.7868852459016393,0.7868852459016393,0.7868852459016393,0.7868852459016393,0.7868852459016393,0.7868852459016393
speedup≥25%,0.13934426229508196,0.6311475409836066,0.7540983606557377,0.7704918032786885,0.7786885245901639,0.7786885245901639,0.7786885245901639,0.7786885245901639,0.7786885245901639,0.7786885245901639,0.7786885245901639
speedup≥30%,0.12295081967213115,0.5983606557377049,0.7131147540983607,0.7295081967213115,0.7377049180327869,0.7377049180327869,0.7377049180327869,0.7377049180327869,0.7377049180327869,0.7377049180327869,0.7377049180327869
speedup≥35%,0.10655737704918032,0.5819672131147541,0.680327868852459,0.6967213114754098,0.7049180327868853,0.7049180327868853,0.7049180327868853,0.7049180327868853,0.7049180327868853,0.7049180327868853,0.7049180327868853
speedup≥40%,0.07377049180327869,0.5245901639344263,0.6147540983606558,0.6311475409836066,0.639344262295082,0.639344262295082,0.639344262295082,0.639344262295082,0.639344262295082,0.639344262295082,0.639344262295082
speedup≥45%,0.05737704918032787,0.5,0.5901639344262295,0.6065573770491803,0.6147540983606558,0.6147540983606558,0.6147540983606558,0.6147540983606558,0.6147540983606558,0.6147540983606558,0.6147540983606558
speedup≥50%,0.04918032786885246,0.4918032786885246,0.5819672131147541,0.5901639344262295,0.5983606557377049,0.5983606557377049,0.5983606557377049,0.5983606557377049,0.5983606557377049,0.5983606557377049,0.5983606557377049
