,loss≥0%,loss≥5%,loss≥10%,loss≥15%,loss≥20%,loss≥25%,loss≥30%,loss≥35%,loss≥40%,loss≥45%,loss≥50%
speedup≥0%,0.6475409836065574,0.22950819672131148,0.10655737704918032,0.040983606557377046,0.040983606557377046,0.01639344262295082,0.0,0.0,0.0,0.0,0.0
speedup≥5%,0.6229508196721312,0.22950819672131148,0.10655737704918032,0.040983606557377046,0.040983606557377046,0.01639344262295082,0.0,0.0,0.0,0.0,0.0
speedup≥10%,0.5901639344262295,0.22131147540983606,0.10655737704918032,0.040983606557377046,0.040983606557377046,0.01639344262295082,0.0,0.0,0.0,0.0,0.0
speedup≥15%,0.5491803278688525,0.21311475409836064,0.09836065573770492,0.040983606557377046,0.040983606557377046,0.01639344262295082,0.0,0.0,0.0,0.0,0.0
speedup≥20%,0.5081967213114754,0.19672131147540983,0.09836065573770492,0.040983606557377046,0.040983606557377046,0.01639344262295082,0.0,0.0,0.0,0.0,0.0
speedup≥25%,0.4918032786885246,0.19672131147540983,0.09836065573770492,0.040983606557377046,0.040983606557377046,0.01639344262295082,0.0,0.0,0.0,0.0,0.0
speedup≥30%,0.47540983606557374,0.19672131147540983,0.09836065573770492,0.040983606557377046,0.040983606557377046,0.01639344262295082,0.0,0.0,0.0,0.0,0.0
speedup≥35%,0.47540983606557374,0.19672131147540983,0.09836065573770492,0.040983606557377046,0.040983606557377046,0.01639344262295082,0.0,0.0,0.0,0.0,0.0
speedup≥40%,0.4672131147540984,0.19672131147540983,0.09836065573770492,0.040983606557377046,0.040983606557377046,0.01639344262295082,0.0,0.0,0.0,0.0,0.0
speedup≥45%,0.4262295081967213,0.1885245901639344,0.09016393442622951,0.03278688524590164,0.03278688524590164,0.00819672131147541,0.0,0.0,0.0,0.0,0.0
speedup≥50%,0.4098360655737705,0.1885245901639344,0.09016393442622951,0.03278688524590164,0.03278688524590164,0.00819672131147541,0.0,0.0,0.0,0.0,0.0
