,loss≥0%,loss≥5%,loss≥10%,loss≥15%,loss≥20%,loss≥25%,loss≥30%,loss≥35%,loss≥40%,loss≥45%,loss≥50%
speedup≥0%,0.9428571428571428,0.9333333333333333,0.9047619047619048,0.8666666666666667,0.819047619047619,0.7619047619047619,0.7047619047619048,0.6095238095238096,0.5238095238095238,0.4380952380952381,0.29523809523809524
speedup≥5%,0.9428571428571428,0.9333333333333333,0.9047619047619048,0.8666666666666667,0.819047619047619,0.7619047619047619,0.7047619047619048,0.6095238095238096,0.5238095238095238,0.4380952380952381,0.29523809523809524
speedup≥10%,0.9428571428571428,0.9333333333333333,0.9047619047619048,0.8666666666666667,0.819047619047619,0.7619047619047619,0.7047619047619048,0.6095238095238096,0.5238095238095238,0.4380952380952381,0.29523809523809524
speedup≥15%,0.9428571428571428,0.9333333333333333,0.9047619047619048,0.8666666666666667,0.819047619047619,0.7619047619047619,0.7047619047619048,0.6095238095238096,0.5238095238095238,0.4380952380952381,0.29523809523809524
speedup≥20%,0.9428571428571428,0.9333333333333333,0.9047619047619048,0.8666666666666667,0.819047619047619,0.7619047619047619,0.7047619047619048,0.6095238095238096,0.5238095238095238,0.4380952380952381,0.29523809523809524
speedup≥25%,0.9428571428571428,0.9333333333333333,0.9047619047619048,0.8666666666666667,0.819047619047619,0.7619047619047619,0.7047619047619048,0.6095238095238096,0.5238095238095238,0.4380952380952381,0.29523809523809524
speedup≥30%,0.9238095238095239,0.9142857142857143,0.8952380952380953,0.8666666666666667,0.819047619047619,0.7619047619047619,0.7047619047619048,0.6095238095238096,0.5238095238095238,0.4380952380952381,0.29523809523809524
speedup≥35%,0.9238095238095239,0.9142857142857143,0.8952380952380953,0.8666666666666667,0.819047619047619,0.7619047619047619,0.7047619047619048,0.6095238095238096,0.5238095238095238,0.4380952380952381,0.29523809523809524
speedup≥40%,0.8952380952380953,0.8952380952380953,0.8761904761904762,0.8476190476190476,0.8095238095238095,0.7523809523809524,0.6952380952380952,0.6,0.5142857142857142,0.42857142857142855,0.2857142857142857
speedup≥45%,0.8571428571428571,0.8571428571428571,0.8380952380952381,0.8095238095238095,0.780952380952381,0.7238095238095238,0.6761904761904762,0.6,0.5142857142857142,0.42857142857142855,0.2857142857142857
speedup≥50%,0.8476190476190476,0.8476190476190476,0.8285714285714286,0.8,0.7714285714285715,0.7142857142857143,0.6761904761904762,0.6,0.5142857142857142,0.42857142857142855,0.2857142857142857
