,loss≥0%,loss≥5%,loss≥10%,loss≥15%,loss≥20%,loss≥25%,loss≥30%,loss≥35%,loss≥40%,loss≥45%,loss≥50%
speedup≥0%,0.9380530973451328,0.7876106194690266,0.6371681415929203,0.49557522123893805,0.36283185840707965,0.22123893805309736,0.08849557522123894,0.017699115044247787,0.008849557522123894,0.008849557522123894,0.008849557522123894
speedup≥5%,0.9380530973451328,0.7876106194690266,0.6371681415929203,0.49557522123893805,0.36283185840707965,0.22123893805309736,0.08849557522123894,0.017699115044247787,0.008849557522123894,0.008849557522123894,0.008849557522123894
speedup≥10%,0.9380530973451328,0.7876106194690266,0.6371681415929203,0.49557522123893805,0.36283185840707965,0.22123893805309736,0.08849557522123894,0.017699115044247787,0.008849557522123894,0.008849557522123894,0.008849557522123894
speedup≥15%,0.9292035398230089,0.7876106194690266,0.6371681415929203,0.49557522123893805,0.36283185840707965,0.22123893805309736,0.08849557522123894,0.017699115044247787,0.008849557522123894,0.008849557522123894,0.008849557522123894
speedup≥20%,0.9026548672566371,0.7787610619469026,0.6283185840707964,0.49557522123893805,0.36283185840707965,0.22123893805309736,0.08849557522123894,0.017699115044247787,0.008849557522123894,0.008849557522123894,0.008849557522123894
speedup≥25%,0.8938053097345132,0.7699115044247787,0.6283185840707964,0.49557522123893805,0.36283185840707965,0.22123893805309736,0.08849557522123894,0.017699115044247787,0.008849557522123894,0.008849557522123894,0.008849557522123894
speedup≥30%,0.8584070796460177,0.7345132743362832,0.6106194690265486,0.48672566371681414,0.36283185840707965,0.22123893805309736,0.08849557522123894,0.017699115044247787,0.008849557522123894,0.008849557522123894,0.008849557522123894
speedup≥35%,0.8141592920353983,0.7168141592920354,0.5929203539823009,0.48672566371681414,0.36283185840707965,0.22123893805309736,0.08849557522123894,0.017699115044247787,0.008849557522123894,0.008849557522123894,0.008849557522123894
speedup≥40%,0.7876106194690266,0.6991150442477876,0.5929203539823009,0.48672566371681414,0.36283185840707965,0.22123893805309736,0.08849557522123894,0.017699115044247787,0.008849557522123894,0.008849557522123894,0.008849557522123894
speedup≥45%,0.7522123893805309,0.672566371681416,0.5752212389380531,0.4778761061946903,0.36283185840707965,0.22123893805309736,0.08849557522123894,0.017699115044247787,0.008849557522123894,0.008849557522123894,0.008849557522123894
speedup≥50%,0.7345132743362832,0.6637168141592921,0.5663716814159292,0.4690265486725664,0.36283185840707965,0.22123893805309736,0.08849557522123894,0.017699115044247787,0.008849557522123894,0.008849557522123894,0.008849557522123894
