,loss≥0%,loss≥5%,loss≥10%,loss≥15%,loss≥20%,loss≥25%,loss≥30%,loss≥35%,loss≥40%,loss≥45%,loss≥50%
speedup≥0%,0.7131147540983607,0.32786885245901637,0.18032786885245902,0.12295081967213115,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥5%,0.6721311475409836,0.3114754098360656,0.16393442622950818,0.10655737704918032,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥10%,0.6557377049180327,0.3114754098360656,0.16393442622950818,0.10655737704918032,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥15%,0.6311475409836066,0.3114754098360656,0.16393442622950818,0.10655737704918032,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥20%,0.6229508196721312,0.3114754098360656,0.16393442622950818,0.10655737704918032,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥25%,0.6147540983606558,0.30327868852459017,0.1557377049180328,0.09836065573770492,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥30%,0.5901639344262295,0.29508196721311475,0.1557377049180328,0.09836065573770492,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥35%,0.5737704918032787,0.2786885245901639,0.1557377049180328,0.09836065573770492,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥40%,0.5655737704918032,0.2786885245901639,0.1557377049180328,0.09836065573770492,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥45%,0.5327868852459017,0.26229508196721313,0.14754098360655737,0.09836065573770492,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥50%,0.5245901639344263,0.26229508196721313,0.14754098360655737,0.09836065573770492,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
