task,task_label,method_key,method,estimate_time_saved_pct,standard_hierarchical_ci_low,standard_hierarchical_ci_high,block5_hierarchical_ci_low,block5_hierarchical_ci_high,block10_hierarchical_ci_low,block10_hierarchical_ci_high,confidence,n_datasets,n_bootstrap
regression,Regression,secretary|1overe,S (f=1/e),15.672231163751228,14.104605933525523,16.962862720881514,14.042904864234806,16.938043024485154,13.964640422134032,16.912845032642345,0.95,113,10000
regression,Regression,double_secretary|1overe,S^2 (f=1/e),5.45885328419844,4.45107168422419,6.269939123063232,4.395476142860926,6.2416953358111185,4.336837890240014,6.187672918430021,0.95,113,10000
regression,Regression,secretary_all|1overe,S_all (f=1/e),16.43782892373425,15.453494344577207,17.201333898545737,15.395049525684225,17.194466176469852,15.32907748513938,17.13498163663381,0.95,113,10000
regression,Regression,block_rank|,Rank-inspired,60.460765219473004,55.73981983223911,65.02919497162884,55.723060237388744,65.07046658407072,55.61012837501068,64.84880125141773,0.95,113,10000
regression,Regression,prophet_1sample|,Prophet-style,30.12744760875633,26.744811936625265,33.27290429043741,26.6926733044801,33.36292990746169,26.632249441908765,33.218112463824895,0.95,113,10000
regression,Regression,extra_tree|max_features=1,ERT (m_try=1),71.04765425666103,66.01671442984131,75.70804174163771,65.92301904649898,75.84882561952679,65.82978898541174,75.65728689498323,0.95,113,10000
regression,Regression,extra_tree|max_features=1over3,ERT (m_try=p/3),66.59107088956604,61.86206588728664,71.00343507578617,61.76087405331238,71.17037442801762,61.63745151149985,70.96540583008274,0.95,113,10000
regression,Regression,extra_tree|max_features=2over3,ERT (m_try=2p/3),60.50315030317195,55.994757672837515,64.77842434170194,55.922812846918795,64.91114323376475,55.784610935624244,64.73541936390693,0.95,113,10000
regression,Regression,extra_tree|max_features=all,ERT (m_try=p),54.04307467159744,49.61665559703254,58.15823494712551,49.55553942094702,58.28014779106968,49.44695040363324,58.094396525484164,0.95,113,10000
classification_gini,Classification (Gini),secretary|1overe,S (f=1/e),10.891204911274185,8.377789380314024,13.537138546650962,8.359979332942562,13.590282702352225,8.274878459559828,13.555008106100372,0.95,122,10000
classification_gini,Classification (Gini),double_secretary|1overe,S^2 (f=1/e),6.132017324861715,4.973778000671552,7.080178443442833,4.981956843330434,7.083477245612833,5.010219813740529,7.06626654742279,0.95,122,10000
classification_gini,Classification (Gini),secretary_all|1overe,S_all (f=1/e),12.735024693875406,11.307303245131903,14.073830336152744,11.30803969090386,14.074023533899988,11.285557524467567,14.056137553944728,0.95,122,10000
classification_gini,Classification (Gini),block_rank|,Rank-inspired,45.890914991279395,40.30519115315824,51.19928109773787,40.32217161261417,51.220712833342574,40.24896499331331,51.225410968157455,0.95,122,10000
classification_gini,Classification (Gini),prophet_1sample|,Prophet-style,16.640562023321365,10.113759345282253,22.80258309264804,10.254584064296463,22.987275539584456,10.08114355322966,22.89164850579043,0.95,122,10000
classification_gini,Classification (Gini),extra_tree|max_features=1,ERT (m_try=1),54.19018626582631,48.07500287981626,60.21144656963387,48.132019982261184,60.12336419308848,47.98335434067724,60.044048143350814,0.95,122,10000
classification_gini,Classification (Gini),extra_tree|max_features=1over3,ERT (m_try=p/3),49.0366928787765,43.16844231122356,54.74662104356347,43.24890766266728,54.68394712688615,43.009050649330014,54.706031690344204,0.95,122,10000
classification_gini,Classification (Gini),extra_tree|max_features=2over3,ERT (m_try=2p/3),43.69260789215842,38.043872494623415,49.265360181157355,38.0781839744169,49.405701333191615,37.8514885134904,49.26764849961454,0.95,122,10000
classification_gini,Classification (Gini),extra_tree|max_features=all,ERT (m_try=p),38.14239030061713,32.370397901468564,43.73700102363393,32.303270923702364,43.906026948525074,32.191436384153576,43.833111377005494,0.95,122,10000
classification_entropy,Classification (Entropy),secretary|1overe,S (f=1/e),12.58724539881112,9.798860484942848,15.286300493463383,9.682806330346152,15.268765332265515,9.765843947674979,15.280953482001255,0.95,122,10000
classification_entropy,Classification (Entropy),double_secretary|1overe,S^2 (f=1/e),4.950082993952541,3.907863309971685,5.805237088607454,3.886706240103931,5.8128060195199085,3.87459528980825,5.820075035510507,0.95,122,10000
classification_entropy,Classification (Entropy),secretary_all|1overe,S_all (f=1/e),12.59072875432743,11.201379775361199,13.853845096534242,11.135301742448815,13.883653701152788,11.18626987764984,13.886447739844682,0.95,122,10000
classification_entropy,Classification (Entropy),block_rank|,Rank-inspired,45.07677651583701,39.63497376222912,50.43250080868109,39.51582719631408,50.545685153908806,39.476047665506556,50.35778696721386,0.95,122,10000
classification_entropy,Classification (Entropy),prophet_1sample|,Prophet-style,17.225130512889304,11.007117684935825,23.362886411465954,10.85101228008333,23.36417652829369,10.896228049396601,23.524483793861556,0.95,122,10000
classification_entropy,Classification (Entropy),extra_tree|max_features=1,ERT (m_try=1),54.72907552093525,48.682662874025745,60.47741370364493,48.49841473513333,60.61056744527276,48.600924301390634,60.46170272245481,0.95,122,10000
classification_entropy,Classification (Entropy),extra_tree|max_features=1over3,ERT (m_try=p/3),49.26605777219544,43.4021493075511,54.901886757929944,43.3318560363024,54.979621438000855,43.413518655113855,54.806899979789215,0.95,122,10000
classification_entropy,Classification (Entropy),extra_tree|max_features=2over3,ERT (m_try=2p/3),43.90780027415746,38.27060425210648,49.53953235164332,38.117654642535896,49.58234954015727,38.17889188167265,49.496577854847295,0.95,122,10000
classification_entropy,Classification (Entropy),extra_tree|max_features=all,ERT (m_try=p),38.614447409202924,32.88431489376405,44.36095747772825,32.73717505083208,44.28426018455741,32.88048561673987,44.31653115977056,0.95,122,10000
