,loss≥0%,loss≥5%,loss≥10%,loss≥15%,loss≥20%,loss≥25%,loss≥30%,loss≥35%,loss≥40%,loss≥45%,loss≥50%
speedup≥0%,0.7459016393442623,0.3114754098360656,0.18032786885245902,0.11475409836065574,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥5%,0.7213114754098361,0.3114754098360656,0.18032786885245902,0.11475409836065574,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥10%,0.6967213114754098,0.30327868852459017,0.1721311475409836,0.10655737704918032,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥15%,0.6885245901639344,0.30327868852459017,0.1721311475409836,0.10655737704918032,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥20%,0.680327868852459,0.29508196721311475,0.16393442622950818,0.09836065573770492,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥25%,0.6639344262295082,0.29508196721311475,0.16393442622950818,0.09836065573770492,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥30%,0.6475409836065574,0.28688524590163933,0.16393442622950818,0.09836065573770492,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥35%,0.6311475409836066,0.28688524590163933,0.16393442622950818,0.09836065573770492,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥40%,0.6229508196721312,0.28688524590163933,0.16393442622950818,0.09836065573770492,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥45%,0.5983606557377049,0.2786885245901639,0.16393442622950818,0.09836065573770492,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
speedup≥50%,0.5901639344262295,0.27049180327868855,0.1557377049180328,0.09016393442622951,0.06557377049180328,0.040983606557377046,0.03278688524590164,0.00819672131147541,0.00819672131147541,0.0,0.0
