,loss≥0%,loss≥5%,loss≥10%,loss≥15%,loss≥20%,loss≥25%,loss≥30%,loss≥35%,loss≥40%,loss≥45%,loss≥50%
speedup≥0%,0.8495575221238938,0.6637168141592921,0.415929203539823,0.18584070796460178,0.04424778761061947,0.008849557522123894,0.0,0.0,0.0,0.0,0.0
speedup≥5%,0.8495575221238938,0.6637168141592921,0.415929203539823,0.18584070796460178,0.04424778761061947,0.008849557522123894,0.0,0.0,0.0,0.0,0.0
speedup≥10%,0.8495575221238938,0.6637168141592921,0.415929203539823,0.18584070796460178,0.04424778761061947,0.008849557522123894,0.0,0.0,0.0,0.0,0.0
speedup≥15%,0.831858407079646,0.6548672566371682,0.40707964601769914,0.18584070796460178,0.04424778761061947,0.008849557522123894,0.0,0.0,0.0,0.0,0.0
speedup≥20%,0.8230088495575221,0.6460176991150443,0.39823008849557523,0.18584070796460178,0.04424778761061947,0.008849557522123894,0.0,0.0,0.0,0.0,0.0
speedup≥25%,0.7787610619469026,0.6460176991150443,0.39823008849557523,0.18584070796460178,0.04424778761061947,0.008849557522123894,0.0,0.0,0.0,0.0,0.0
speedup≥30%,0.7522123893805309,0.6283185840707964,0.3893805309734513,0.17699115044247787,0.04424778761061947,0.008849557522123894,0.0,0.0,0.0,0.0,0.0
speedup≥35%,0.7168141592920354,0.6106194690265486,0.37168141592920356,0.17699115044247787,0.04424778761061947,0.008849557522123894,0.0,0.0,0.0,0.0,0.0
speedup≥40%,0.6991150442477876,0.6017699115044248,0.37168141592920356,0.17699115044247787,0.04424778761061947,0.008849557522123894,0.0,0.0,0.0,0.0,0.0
speedup≥45%,0.6814159292035398,0.5929203539823009,0.37168141592920356,0.17699115044247787,0.04424778761061947,0.008849557522123894,0.0,0.0,0.0,0.0,0.0
speedup≥50%,0.6548672566371682,0.5752212389380531,0.35398230088495575,0.168141592920354,0.04424778761061947,0.008849557522123894,0.0,0.0,0.0,0.0,0.0
