task,dataset,variant,loss_pct,effort_saved_pct,n_paired_runs,sample_budget,q
regression,588_fri_c4_1000_100,"samples=10,q=0.9",17.14478215629478,43.109867611914375,100,10,0.9
regression,588_fri_c4_1000_100,"samples=10,q=0.95",21.294448318466277,42.24574454256936,100,10,0.95
regression,588_fri_c4_1000_100,"samples=2,q=0.5",39.27523554095579,68.56198410213054,100,2,0.5
regression,588_fri_c4_1000_100,"samples=2,q=0.75",32.662728400706456,63.636818051512385,100,2,0.75
regression,588_fri_c4_1000_100,"samples=2,q=0.9",32.23587264462033,60.14798405490346,100,2,0.9
regression,588_fri_c4_1000_100,"samples=2,q=0.95",34.72123116145754,59.86231541992704,100,2,0.95
regression,588_fri_c4_1000_100,"samples=ln_n,q=0.5",35.48617375479735,60.622847885341486,100,ln_n,0.5
regression,588_fri_c4_1000_100,"samples=ln_n,q=0.75",24.840474838111415,52.91248712565646,100,ln_n,0.75
regression,588_fri_c4_1000_100,"samples=ln_n,q=0.9",17.119343120003254,44.93384788776905,100,ln_n,0.9
regression,588_fri_c4_1000_100,"samples=ln_n,q=0.95",21.461998947550676,44.124035955252566,100,ln_n,0.95
regression,588_fri_c4_1000_100,"samples=sqrt_n,q=0.5",36.95602474621508,70.06120099335755,100,sqrt_n,0.5
regression,588_fri_c4_1000_100,"samples=sqrt_n,q=0.75",28.858950922624043,65.95346058602621,100,sqrt_n,0.75
regression,588_fri_c4_1000_100,"samples=sqrt_n,q=0.9",25.254633299763015,62.42333600144242,100,sqrt_n,0.9
regression,588_fri_c4_1000_100,"samples=sqrt_n,q=0.95",29.683209047236897,62.460290084587236,100,sqrt_n,0.95
regression,589_fri_c2_1000_25,"samples=0.1n,q=0.5",28.09443822383269,63.09654915821784,100,0.1n,0.5
regression,589_fri_c2_1000_25,"samples=0.1n,q=0.75",16.725313542264008,57.80285554832109,100,0.1n,0.75
regression,589_fri_c2_1000_25,"samples=0.1n,q=0.9",11.450788921985888,52.47646730536695,100,0.1n,0.9
regression,589_fri_c2_1000_25,"samples=0.1n,q=0.95",18.260902250177246,51.94279601897498,100,0.1n,0.95
regression,589_fri_c2_1000_25,"samples=10,q=0.5",28.797423111027,53.56185471118966,100,10,0.5
regression,589_fri_c2_1000_25,"samples=10,q=0.75",14.449307366658036,46.252395126034784,100,10,0.75
regression,589_fri_c2_1000_25,"samples=10,q=0.9",8.503517967902468,39.74314017300716,100,10,0.9
regression,589_fri_c2_1000_25,"samples=10,q=0.95",15.33074998989392,37.99930239047531,100,10,0.95
regression,589_fri_c2_1000_25,"samples=2,q=0.5",33.39158105096143,63.74932564412612,100,2,0.5
regression,589_fri_c2_1000_25,"samples=2,q=0.75",25.19318232645358,59.791647288624304,100,2,0.75
regression,589_fri_c2_1000_25,"samples=2,q=0.9",25.871442992006592,57.14068458748024,100,2,0.9
regression,589_fri_c2_1000_25,"samples=2,q=0.95",27.096692323753693,56.36991907729514,100,2,0.95
regression,589_fri_c2_1000_25,"samples=ln_n,q=0.5",27.52608904952821,55.342061203608964,100,ln_n,0.5
regression,589_fri_c2_1000_25,"samples=ln_n,q=0.75",15.908666265761445,48.10417635568784,100,ln_n,0.75
regression,589_fri_c2_1000_25,"samples=ln_n,q=0.9",11.33997984465509,41.68542461166403,100,ln_n,0.9
regression,589_fri_c2_1000_25,"samples=ln_n,q=0.95",15.439859500729881,40.91712398846619,100,ln_n,0.95
regression,589_fri_c2_1000_25,"samples=sqrt_n,q=0.5",29.122745445553093,65.88982420239978,100,sqrt_n,0.5
regression,589_fri_c2_1000_25,"samples=sqrt_n,q=0.75",20.293418347292846,62.126964933494556,100,sqrt_n,0.75
regression,589_fri_c2_1000_25,"samples=sqrt_n,q=0.9",17.857913851493173,58.869593526183614,100,sqrt_n,0.9
regression,589_fri_c2_1000_25,"samples=sqrt_n,q=0.95",21.020415306588887,58.2357455120454,100,sqrt_n,0.95
regression,590_fri_c0_1000_50,"samples=0.1n,q=0.5",15.212916900676055,62.49204302361245,100,0.1n,0.5
regression,590_fri_c0_1000_50,"samples=0.1n,q=0.75",8.84531731583888,57.37722626554503,100,0.1n,0.75
regression,590_fri_c0_1000_50,"samples=0.1n,q=0.9",6.198622664840803,53.73618620675022,100,0.1n,0.9
regression,590_fri_c0_1000_50,"samples=0.1n,q=0.95",13.00699171494864,55.19752108839864,100,0.1n,0.95
regression,590_fri_c0_1000_50,"samples=10,q=0.5",14.50267699657929,52.561495371450945,100,10,0.5
regression,590_fri_c0_1000_50,"samples=10,q=0.75",7.564193998822821,46.17995208453492,100,10,0.75
regression,590_fri_c0_1000_50,"samples=10,q=0.9",4.75824503812211,39.76795527889926,100,10,0.9
regression,590_fri_c0_1000_50,"samples=10,q=0.95",8.432112334074688,38.996176793406036,100,10,0.95
regression,590_fri_c0_1000_50,"samples=2,q=0.5",21.514552311640234,64.05667392600108,100,2,0.5
regression,590_fri_c0_1000_50,"samples=2,q=0.75",15.236923026588522,59.70729418436652,100,2,0.75
regression,590_fri_c0_1000_50,"samples=2,q=0.9",13.96658751722391,56.648150219998335,100,2,0.9
regression,590_fri_c0_1000_50,"samples=2,q=0.95",17.291005488029107,56.669103591152236,100,2,0.95
regression,590_fri_c0_1000_50,"samples=ln_n,q=0.5",15.182699617136997,55.124558026129755,100,ln_n,0.5
regression,590_fri_c0_1000_50,"samples=ln_n,q=0.75",8.733776802789585,48.519568375021464,100,ln_n,0.75
regression,590_fri_c0_1000_50,"samples=ln_n,q=0.9",4.998570754169579,42.808147172235266,100,ln_n,0.9
regression,590_fri_c0_1000_50,"samples=ln_n,q=0.95",8.780491502089376,42.163993765588444,100,ln_n,0.95
regression,590_fri_c0_1000_50,"samples=sqrt_n,q=0.5",16.102006943321697,65.28197595353512,100,sqrt_n,0.5
regression,590_fri_c0_1000_50,"samples=sqrt_n,q=0.75",11.24828264173578,62.18449383020873,100,sqrt_n,0.75
regression,590_fri_c0_1000_50,"samples=sqrt_n,q=0.9",10.298080967776691,59.882637009488576,100,sqrt_n,0.9
regression,590_fri_c0_1000_50,"samples=sqrt_n,q=0.95",15.071933665892539,61.070083119057585,100,sqrt_n,0.95
regression,591_fri_c1_100_10,"samples=0.1n,q=0.5",21.568891785303663,53.99695470118006,100,0.1n,0.5
regression,591_fri_c1_100_10,"samples=0.1n,q=0.75",14.610328702498133,49.647887323943664,100,0.1n,0.75
regression,591_fri_c1_100_10,"samples=0.1n,q=0.9",13.526655618334459,45.40730871716787,100,0.1n,0.9
regression,591_fri_c1_100_10,"samples=0.1n,q=0.95",16.788159228922886,44.851541682527596,100,0.1n,0.95
regression,591_fri_c1_100_10,"samples=10,q=0.5",24.275006704598717,35.2455272173582,100,10,0.5
regression,591_fri_c1_100_10,"samples=10,q=0.75",14.694474579279909,26.92234488009136,100,10,0.75
regression,591_fri_c1_100_10,"samples=10,q=0.9",10.964672195734288,19.48229920060906,100,10,0.9
regression,591_fri_c1_100_10,"samples=10,q=0.95",17.362145023692193,18.26988960791778,100,10,0.95
regression,591_fri_c1_100_10,"samples=2,q=0.5",25.084545210864512,50.60905976398934,100,2,0.5
regression,591_fri_c1_100_10,"samples=2,q=0.75",19.52774265758012,46.08108108108108,100,2,0.75
regression,591_fri_c1_100_10,"samples=2,q=0.9",21.656731707947024,43.82946326608298,100,2,0.9
regression,591_fri_c1_100_10,"samples=2,q=0.95",21.318154323525576,42.98058622002284,100,2,0.95
regression,591_fri_c1_100_10,"samples=ln_n,q=0.5",23.548124631395563,41.54358583936049,100,ln_n,0.5
regression,591_fri_c1_100_10,"samples=ln_n,q=0.75",15.261417111696478,33.78568709554625,100,ln_n,0.75
regression,591_fri_c1_100_10,"samples=ln_n,q=0.9",10.964897816393437,28.193757137419112,100,ln_n,0.9
regression,591_fri_c1_100_10,"samples=ln_n,q=0.95",16.18947314334718,27.25542443852303,100,ln_n,0.95
regression,591_fri_c1_100_10,"samples=sqrt_n,q=0.5",21.568891785303663,53.99695470118006,100,sqrt_n,0.5
regression,591_fri_c1_100_10,"samples=sqrt_n,q=0.75",14.610328702498133,49.647887323943664,100,sqrt_n,0.75
regression,591_fri_c1_100_10,"samples=sqrt_n,q=0.9",13.526655618334459,45.40730871716787,100,sqrt_n,0.9
regression,591_fri_c1_100_10,"samples=sqrt_n,q=0.95",16.788159228922886,44.851541682527596,100,sqrt_n,0.95
regression,592_fri_c4_1000_25,"samples=0.1n,q=0.5",31.59337588863267,64.02763950448914,100,0.1n,0.5
regression,592_fri_c4_1000_25,"samples=0.1n,q=0.75",23.041042788074115,58.85032390044323,100,0.1n,0.75
regression,592_fri_c4_1000_25,"samples=0.1n,q=0.9",18.97711800497394,52.387498579384015,100,0.1n,0.9
regression,592_fri_c4_1000_25,"samples=0.1n,q=0.95",22.621870240689884,52.095601772928745,100,0.1n,0.95
regression,592_fri_c4_1000_25,"samples=10,q=0.5",30.543338376318886,55.11976360950108,100,10,0.5
regression,592_fri_c4_1000_25,"samples=10,q=0.75",21.004221061298363,47.615592680986474,100,10,0.75
regression,592_fri_c4_1000_25,"samples=10,q=0.9",15.900682893717171,40.19543129901125,100,10,0.9
regression,592_fri_c4_1000_25,"samples=10,q=0.95",21.01736103817841,38.89646550744403,100,10,0.95
regression,592_fri_c4_1000_25,"samples=2,q=0.5",36.27426542005015,65.05266507557677,100,2,0.5
regression,592_fri_c4_1000_25,"samples=2,q=0.75",29.854402518466863,60.58929423798159,100,2,0.75
regression,592_fri_c4_1000_25,"samples=2,q=0.9",29.993013418381295,57.562313899306744,100,2,0.9
regression,592_fri_c4_1000_25,"samples=2,q=0.95",31.81416568579391,56.84486873508353,100,2,0.95
regression,592_fri_c4_1000_25,"samples=ln_n,q=0.5",31.809933214643227,57.02452551426299,100,ln_n,0.5
regression,592_fri_c4_1000_25,"samples=ln_n,q=0.75",21.081103045454736,49.2594158427094,100,ln_n,0.75
regression,592_fri_c4_1000_25,"samples=ln_n,q=0.9",16.191539652825327,42.15006250710308,100,ln_n,0.9
regression,592_fri_c4_1000_25,"samples=ln_n,q=0.95",21.95841298474005,40.884918740766,100,ln_n,0.95
regression,592_fri_c4_1000_25,"samples=sqrt_n,q=0.5",33.09633384298033,66.59897715649507,100,sqrt_n,0.5
regression,592_fri_c4_1000_25,"samples=sqrt_n,q=0.75",28.136159412123646,63.065666553017394,100,sqrt_n,0.75
regression,592_fri_c4_1000_25,"samples=sqrt_n,q=0.9",24.65212084096283,59.42416183657234,100,sqrt_n,0.9
regression,592_fri_c4_1000_25,"samples=sqrt_n,q=0.95",27.16387938627094,58.31967269007842,100,sqrt_n,0.95
regression,593_fri_c1_1000_10,"samples=0.1n,q=0.5",24.46027319856224,58.3153582669876,100,0.1n,0.5
regression,593_fri_c1_1000_10,"samples=0.1n,q=0.75",15.919022009155103,53.70035641547862,100,0.1n,0.75
regression,593_fri_c1_1000_10,"samples=0.1n,q=0.9",13.168813775555172,48.465793371597854,100,0.1n,0.9
regression,593_fri_c1_1000_10,"samples=0.1n,q=0.95",17.22059686160528,46.22951768191075,100,0.1n,0.95
regression,593_fri_c1_1000_10,"samples=10,q=0.5",23.06887397806217,47.53946028513238,100,10,0.5
regression,593_fri_c1_1000_10,"samples=10,q=0.75",13.10688153276941,40.96405758192927,100,10,0.75
regression,593_fri_c1_1000_10,"samples=10,q=0.9",10.014104335903344,34.057697648583584,100,10,0.9
regression,593_fri_c1_1000_10,"samples=10,q=0.95",14.855369417688053,32.28591927420848,100,10,0.95
regression,593_fri_c1_1000_10,"samples=2,q=0.5",28.09529498811684,59.401384002962416,100,2,0.5
regression,593_fri_c1_1000_10,"samples=2,q=0.75",21.080091355970083,55.19591279392705,100,2,0.75
regression,593_fri_c1_1000_10,"samples=2,q=0.9",22.732303667868393,52.2321097944825,100,2,0.9
regression,593_fri_c1_1000_10,"samples=2,q=0.95",25.70256552461945,51.933206813553056,100,2,0.95
regression,593_fri_c1_1000_10,"samples=ln_n,q=0.5",23.78509043480461,50.1897796704314,100,ln_n,0.5
regression,593_fri_c1_1000_10,"samples=ln_n,q=0.75",13.89686069974555,43.68346139603777,100,ln_n,0.75
regression,593_fri_c1_1000_10,"samples=ln_n,q=0.9",10.682346086400084,37.249467691168306,100,ln_n,0.9
regression,593_fri_c1_1000_10,"samples=ln_n,q=0.95",15.268349401237707,34.98241066469173,100,ln_n,0.95
regression,593_fri_c1_1000_10,"samples=sqrt_n,q=0.5",25.295895553506636,61.53131364562118,100,sqrt_n,0.5
regression,593_fri_c1_1000_10,"samples=sqrt_n,q=0.75",20.58242903828101,58.28029531568228,100,sqrt_n,0.75
regression,593_fri_c1_1000_10,"samples=sqrt_n,q=0.9",18.74496562938347,55.35143954823181,100,sqrt_n,0.9
regression,593_fri_c1_1000_10,"samples=sqrt_n,q=0.95",21.12438455999859,53.350884095537864,100,sqrt_n,0.95
regression,594_fri_c2_100_5,"samples=0.1n,q=0.5",4.352297049803849,52.48803827751196,100,0.1n,0.5
regression,594_fri_c2_100_5,"samples=0.1n,q=0.75",1.2782820140396889,48.010936431989066,100,0.1n,0.75
regression,594_fri_c2_100_5,"samples=0.1n,q=0.9",-0.39158033845592133,44.853041695146956,100,0.1n,0.9
regression,594_fri_c2_100_5,"samples=0.1n,q=0.95",4.216268356179303,43.687628161312375,100,0.1n,0.95
regression,594_fri_c2_100_5,"samples=10,q=0.5",5.554292622515184,35.30416951469583,100,10,0.5
regression,594_fri_c2_100_5,"samples=10,q=0.75",-1.942364342596481,27.317156527682847,100,10,0.75
regression,594_fri_c2_100_5,"samples=10,q=0.9",-5.371397673531531,21.41490088858511,100,10,0.9
regression,594_fri_c2_100_5,"samples=10,q=0.95",1.278375858806785,19.784688995215316,100,10,0.95
regression,594_fri_c2_100_5,"samples=2,q=0.5",6.590727706854599,49.6514012303486,100,2,0.5
regression,594_fri_c2_100_5,"samples=2,q=0.75",2.383271136357701,46.380724538619276,100,2,0.75
regression,594_fri_c2_100_5,"samples=2,q=0.9",2.4032005693092993,44.460013670539986,100,2,0.9
regression,594_fri_c2_100_5,"samples=2,q=0.95",2.5190529087035674,43.14080656185919,100,2,0.95
regression,594_fri_c2_100_5,"samples=ln_n,q=0.5",4.679461290339864,40.63909774436091,100,ln_n,0.5
regression,594_fri_c2_100_5,"samples=ln_n,q=0.75",-3.584444294687472,34.99658236500342,100,ln_n,0.75
regression,594_fri_c2_100_5,"samples=ln_n,q=0.9",-3.197114587645189,30.331510594668494,100,ln_n,0.9
regression,594_fri_c2_100_5,"samples=ln_n,q=0.95",1.5236730485085614,28.055365686944633,100,ln_n,0.95
regression,594_fri_c2_100_5,"samples=sqrt_n,q=0.5",4.352297049803849,52.48803827751196,100,sqrt_n,0.5
regression,594_fri_c2_100_5,"samples=sqrt_n,q=0.75",1.2782820140396889,48.010936431989066,100,sqrt_n,0.75
regression,594_fri_c2_100_5,"samples=sqrt_n,q=0.9",-0.39158033845592133,44.853041695146956,100,sqrt_n,0.9
regression,594_fri_c2_100_5,"samples=sqrt_n,q=0.95",4.216268356179303,43.687628161312375,100,sqrt_n,0.95
regression,595_fri_c0_1000_10,"samples=0.1n,q=0.5",10.946850587030372,55.58461355245922,100,0.1n,0.5
regression,595_fri_c0_1000_10,"samples=0.1n,q=0.75",7.395110097263801,51.42812909372395,100,0.1n,0.75
regression,595_fri_c0_1000_10,"samples=0.1n,q=0.9",6.2067672171949635,48.03715612718828,100,0.1n,0.9
regression,595_fri_c0_1000_10,"samples=0.1n,q=0.95",11.912357488442254,47.238180302488985,100,0.1n,0.95
regression,595_fri_c0_1000_10,"samples=10,q=0.5",10.81787204994228,44.75503155889008,100,10,0.5
regression,595_fri_c0_1000_10,"samples=10,q=0.75",5.721850205327728,39.0529951173038,100,10,0.75
regression,595_fri_c0_1000_10,"samples=10,q=0.9",4.660501423804203,33.343455996189114,100,10,0.9
regression,595_fri_c0_1000_10,"samples=10,q=0.95",8.303759204533456,30.932594974395617,100,10,0.95
regression,595_fri_c0_1000_10,"samples=2,q=0.5",14.50756977324214,57.77694414671907,100,2,0.5
regression,595_fri_c0_1000_10,"samples=2,q=0.75",11.133021770709306,54.638799571275456,100,2,0.75
regression,595_fri_c0_1000_10,"samples=2,q=0.9",11.21360705279067,51.84280100035728,100,2,0.9
regression,595_fri_c0_1000_10,"samples=2,q=0.95",13.160877189495285,51.14528998451828,100,2,0.95
regression,595_fri_c0_1000_10,"samples=ln_n,q=0.5",10.636604840826664,47.633083244015715,100,ln_n,0.5
regression,595_fri_c0_1000_10,"samples=ln_n,q=0.75",6.263671761090578,41.46326068834108,100,ln_n,0.75
regression,595_fri_c0_1000_10,"samples=ln_n,q=0.9",4.587417307728497,35.875788972251996,100,ln_n,0.9
regression,595_fri_c0_1000_10,"samples=ln_n,q=0.95",7.86275483543028,34.34750506133143,100,ln_n,0.95
regression,595_fri_c0_1000_10,"samples=sqrt_n,q=0.5",12.355420137302975,58.56865547219245,100,sqrt_n,0.5
regression,595_fri_c0_1000_10,"samples=sqrt_n,q=0.75",9.93386976425231,55.8886507085864,100,sqrt_n,0.75
regression,595_fri_c0_1000_10,"samples=sqrt_n,q=0.9",9.452533064045443,54.53114207455043,100,sqrt_n,0.9
regression,595_fri_c0_1000_10,"samples=sqrt_n,q=0.95",12.21688818697666,53.99166368941289,100,sqrt_n,0.95
regression,596_fri_c2_250_5,"samples=0.1n,q=0.5",13.856237573418571,52.26665075196945,100,0.1n,0.5
regression,596_fri_c2_250_5,"samples=0.1n,q=0.75",7.008283790680576,46.823824301742654,100,0.1n,0.75
regression,596_fri_c2_250_5,"samples=0.1n,q=0.9",4.046098231418416,42.2415851038434,100,0.1n,0.9
regression,596_fri_c2_250_5,"samples=0.1n,q=0.95",7.907178849668034,40.00238720458343,100,0.1n,0.95
regression,596_fri_c2_250_5,"samples=10,q=0.5",13.123732850353704,36.71998090236333,100,10,0.5
regression,596_fri_c2_250_5,"samples=10,q=0.75",5.052245406449712,29.85796132728575,100,10,0.75
regression,596_fri_c2_250_5,"samples=10,q=0.9",0.986765239086701,22.208164239675337,100,10,0.9
regression,596_fri_c2_250_5,"samples=10,q=0.95",7.526104325616717,20.087132967295297,100,10,0.95
regression,596_fri_c2_250_5,"samples=2,q=0.5",14.481138875185955,51.09333969921222,100,2,0.5
regression,596_fri_c2_250_5,"samples=2,q=0.75",9.500704287330414,47.33110527572212,100,2,0.75
regression,596_fri_c2_250_5,"samples=2,q=0.9",9.580446678222199,44.42349009310098,100,2,0.9
regression,596_fri_c2_250_5,"samples=2,q=0.95",10.91563719686988,43.202434948675105,100,2,0.95
regression,596_fri_c2_250_5,"samples=ln_n,q=0.5",13.4593864942745,41.52900453568871,100,ln_n,0.5
regression,596_fri_c2_250_5,"samples=ln_n,q=0.75",4.1120504625614505,34.29935545476248,100,ln_n,0.75
regression,596_fri_c2_250_5,"samples=ln_n,q=0.9",2.3345927691014126,27.889711148245404,100,ln_n,0.9
regression,596_fri_c2_250_5,"samples=ln_n,q=0.95",6.942485695981205,25.624253998567674,100,ln_n,0.95
regression,596_fri_c2_250_5,"samples=sqrt_n,q=0.5",13.719365143149243,53.67032704702793,100,sqrt_n,0.5
regression,596_fri_c2_250_5,"samples=sqrt_n,q=0.75",8.663297981154233,49.060634996419196,100,sqrt_n,0.75
regression,596_fri_c2_250_5,"samples=sqrt_n,q=0.9",6.766157982556792,45.023872045834324,100,sqrt_n,0.9
regression,596_fri_c2_250_5,"samples=sqrt_n,q=0.95",6.893213861015434,43.44354261160181,100,sqrt_n,0.95
regression,597_fri_c2_500_5,"samples=0.1n,q=0.5",18.778152988951884,51.60733773320169,100,0.1n,0.5
regression,597_fri_c2_500_5,"samples=0.1n,q=0.75",12.67093748678123,45.36143013043705,100,0.1n,0.75
regression,597_fri_c2_500_5,"samples=0.1n,q=0.9",9.872829102074359,40.49680403263524,100,0.1n,0.9
regression,597_fri_c2_500_5,"samples=0.1n,q=0.95",11.777085000568238,37.44634412513642,100,0.1n,0.95
regression,597_fri_c2_500_5,"samples=10,q=0.5",18.434079296320668,38.40045730915138,100,10,0.5
regression,597_fri_c2_500_5,"samples=10,q=0.75",9.281058266434094,30.889154497739433,100,10,0.75
regression,597_fri_c2_500_5,"samples=10,q=0.9",7.290864954606791,24.818895182663823,100,10,0.9
regression,597_fri_c2_500_5,"samples=10,q=0.95",12.457926653060136,22.056332172738138,100,10,0.95
regression,597_fri_c2_500_5,"samples=2,q=0.5",19.517088113429242,51.84430702073482,100,2,0.5
regression,597_fri_c2_500_5,"samples=2,q=0.75",15.267157753139404,48.481525749623245,100,2,0.75
regression,597_fri_c2_500_5,"samples=2,q=0.9",17.244576204493228,45.47056072337993,100,2,0.9
regression,597_fri_c2_500_5,"samples=2,q=0.95",20.04342183402123,44.625578132307844,100,2,0.95
regression,597_fri_c2_500_5,"samples=ln_n,q=0.5",18.246729573166377,42.435690900587225,100,ln_n,0.5
regression,597_fri_c2_500_5,"samples=ln_n,q=0.75",11.071991527199344,35.437301876006856,100,ln_n,0.75
regression,597_fri_c2_500_5,"samples=ln_n,q=0.9",8.653798194828394,29.606610195915394,100,ln_n,0.9
regression,597_fri_c2_500_5,"samples=ln_n,q=0.95",13.804433952727868,27.375149404978437,100,ln_n,0.95
regression,597_fri_c2_500_5,"samples=sqrt_n,q=0.5",20.281400670072074,53.793587278490875,100,sqrt_n,0.5
regression,597_fri_c2_500_5,"samples=sqrt_n,q=0.75",15.473887744500065,49.6066101959154,100,sqrt_n,0.75
regression,597_fri_c2_500_5,"samples=sqrt_n,q=0.9",12.834529183087028,45.66803512965754,100,sqrt_n,0.9
regression,597_fri_c2_500_5,"samples=sqrt_n,q=0.95",14.065965505329237,43.654315855116145,100,sqrt_n,0.95
regression,598_fri_c0_1000_25,"samples=0.1n,q=0.5",16.61972907092752,60.1309037666547,100,0.1n,0.5
regression,598_fri_c0_1000_25,"samples=0.1n,q=0.75",11.191976304921297,54.971157207502515,100,0.1n,0.75
regression,598_fri_c0_1000_25,"samples=0.1n,q=0.9",7.820056670990539,51.136620033369894,100,0.1n,0.9
regression,598_fri_c0_1000_25,"samples=0.1n,q=0.95",14.775263496714487,52.00969915761809,100,0.1n,0.95
regression,598_fri_c0_1000_25,"samples=10,q=0.5",15.81781349121894,50.573176057722385,100,10,0.5
regression,598_fri_c0_1000_25,"samples=10,q=0.75",10.158839743896063,43.81451135748503,100,10,0.75
regression,598_fri_c0_1000_25,"samples=10,q=0.9",6.180888759895514,37.73181480574086,100,10,0.9
regression,598_fri_c0_1000_25,"samples=10,q=0.95",11.03906988630946,36.93262203595157,100,10,0.95
regression,598_fri_c0_1000_25,"samples=2,q=0.5",21.21389618083674,62.400318786210846,100,2,0.5
regression,598_fri_c0_1000_25,"samples=2,q=0.75",16.54813197826015,57.96984894452906,100,2,0.75
regression,598_fri_c0_1000_25,"samples=2,q=0.9",15.951167733351667,55.265831095600035,100,2,0.9
regression,598_fri_c0_1000_25,"samples=2,q=0.95",18.414023970980175,55.141783362884645,100,2,0.95
regression,598_fri_c0_1000_25,"samples=ln_n,q=0.5",15.886640873316558,52.56292686800294,100,ln_n,0.5
regression,598_fri_c0_1000_25,"samples=ln_n,q=0.75",9.758217209228842,45.017658160859206,100,ln_n,0.75
regression,598_fri_c0_1000_25,"samples=ln_n,q=0.9",7.414246041144978,40.060203337571544,100,ln_n,0.9
regression,598_fri_c0_1000_25,"samples=ln_n,q=0.95",10.905475577737406,39.67489035671712,100,ln_n,0.95
regression,598_fri_c0_1000_25,"samples=sqrt_n,q=0.5",17.689818197356495,62.713924236951506,100,sqrt_n,0.5
regression,598_fri_c0_1000_25,"samples=sqrt_n,q=0.75",14.479713772565628,59.77149458634777,100,sqrt_n,0.75
regression,598_fri_c0_1000_25,"samples=sqrt_n,q=0.9",12.318104979518274,57.3499492091836,100,sqrt_n,0.9
regression,598_fri_c0_1000_25,"samples=sqrt_n,q=0.95",16.799836470118212,58.51886426118003,100,sqrt_n,0.95
regression,599_fri_c2_1000_5,"samples=0.1n,q=0.5",12.77878663320342,53.259203137534534,100,0.1n,0.5
regression,599_fri_c2_1000_5,"samples=0.1n,q=0.75",5.785879555248302,47.60495587842053,100,0.1n,0.75
regression,599_fri_c2_1000_5,"samples=0.1n,q=0.9",3.930227450757351,42.15170692575096,100,0.1n,0.9
regression,599_fri_c2_1000_5,"samples=0.1n,q=0.95",7.413376343588013,39.59131829931367,100,0.1n,0.95
regression,599_fri_c2_1000_5,"samples=10,q=0.5",9.339589623261958,42.70768339424191,100,10,0.5
regression,599_fri_c2_1000_5,"samples=10,q=0.75",2.7736819428573645,35.21280862821999,100,10,0.75
regression,599_fri_c2_1000_5,"samples=10,q=0.9",1.2578085270616712,28.53039486585257,100,10,0.9
regression,599_fri_c2_1000_5,"samples=10,q=0.95",7.732891270725845,26.42280951956503,100,10,0.95
regression,599_fri_c2_1000_5,"samples=2,q=0.5",12.733823556075773,54.285809786968535,100,2,0.5
regression,599_fri_c2_1000_5,"samples=2,q=0.75",8.081364973184884,51.205544166146716,100,2,0.75
regression,599_fri_c2_1000_5,"samples=2,q=0.9",11.562415671040121,48.349674659060526,100,2,0.9
regression,599_fri_c2_1000_5,"samples=2,q=0.95",12.954738452405866,47.1550494696497,100,2,0.95
regression,599_fri_c2_1000_5,"samples=ln_n,q=0.5",9.49669775785939,45.13370175594973,100,ln_n,0.5
regression,599_fri_c2_1000_5,"samples=ln_n,q=0.75",3.2856221024121446,38.74075229521348,100,ln_n,0.75
regression,599_fri_c2_1000_5,"samples=ln_n,q=0.9",2.685755405150825,32.136554060076655,100,ln_n,0.9
regression,599_fri_c2_1000_5,"samples=ln_n,q=0.95",7.311338698922342,29.34708975844549,100,ln_n,0.95
regression,599_fri_c2_1000_5,"samples=sqrt_n,q=0.5",13.504770442799412,56.26481861128443,100,sqrt_n,0.5
regression,599_fri_c2_1000_5,"samples=sqrt_n,q=0.75",8.510347117793016,51.72920937694981,100,sqrt_n,0.75
regression,599_fri_c2_1000_5,"samples=sqrt_n,q=0.9",6.736064901479033,48.00472412871022,100,sqrt_n,0.9
regression,599_fri_c2_1000_5,"samples=sqrt_n,q=0.95",10.70679946483163,46.39317229699617,100,sqrt_n,0.95
regression,601_fri_c1_250_5,"samples=0.1n,q=0.5",16.65293958089601,51.027590435315744,100,0.1n,0.5
regression,601_fri_c1_250_5,"samples=0.1n,q=0.75",12.151670030655058,45.82096873083997,100,0.1n,0.75
regression,601_fri_c1_250_5,"samples=0.1n,q=0.9",7.614175302666759,40.76762722256284,100,0.1n,0.9
regression,601_fri_c1_250_5,"samples=0.1n,q=0.95",10.252636113254475,39.33415082771306,100,0.1n,0.95
regression,601_fri_c1_250_5,"samples=10,q=0.5",17.64870690358623,35.684855916615575,100,10,0.5
regression,601_fri_c1_250_5,"samples=10,q=0.75",9.091890401679446,27.574494175352548,100,10,0.75
regression,601_fri_c1_250_5,"samples=10,q=0.9",6.594815347365657,20.374003678724705,100,10,0.9
regression,601_fri_c1_250_5,"samples=10,q=0.95",11.319245997815209,19.00061312078479,100,10,0.95
regression,601_fri_c1_250_5,"samples=2,q=0.5",15.80663839164977,49.17964438994482,100,2,0.5
regression,601_fri_c1_250_5,"samples=2,q=0.75",12.267025861003711,45.61250766400981,100,2,0.75
regression,601_fri_c1_250_5,"samples=2,q=0.9",13.648715229626712,43.039852851011645,100,2,0.9
regression,601_fri_c1_250_5,"samples=2,q=0.95",16.89387563863938,41.866339668914776,100,2,0.95
regression,601_fri_c1_250_5,"samples=ln_n,q=0.5",14.402185952368129,39.60147148988351,100,ln_n,0.5
regression,601_fri_c1_250_5,"samples=ln_n,q=0.75",8.915662508728428,32.332311465358686,100,ln_n,0.75
regression,601_fri_c1_250_5,"samples=ln_n,q=0.9",6.302139553281066,26.344573881054572,100,ln_n,0.9
