task,method_key,splitter,variant,analysis_tier,block_length_runs,estimand,estimate,confidence,n_datasets,n_bootstrap,interval_method,unit,within_block_ci_low,within_block_ci_high,within_block_se,between_dataset_ci_low,between_dataset_ci_high,between_dataset_se,hierarchical_block_ci_low,hierarchical_block_ci_high,hierarchical_block_se
regression,secretary|sqrt_n,secretary,sqrt_n,exploratory,10,equal_dataset_weight_time_saved_centroid,39.201957360637692,0.94999999999999996,113,10000,circular_moving_block_percentile_bootstrap,percent_training_time,38.719829336952365,39.311214658614304,0.15067639199716557,35.882108208032783,42.48626423967989,1.6944904711247484,35.633606187549248,42.330172877771808,1.7202331911504967
classification_gini,best|,best,,confirmatory,5,equal_dataset_weight_time_saved_centroid,0,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,0,0,0,0,0,0,0,0,0
classification_gini,block_rank|,block_rank,,confirmatory,5,equal_dataset_weight_time_saved_centroid,45.890914991279395,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,45.356989919948717,46.076499359074901,0.18443079458421952,40.587607007180353,51.340612081398653,2.769650933577481,40.32217161261417,51.220712833342574,2.7874991826750901
classification_gini,double_secretary|0.1n,double_secretary,0.1n,exploratory,5,equal_dataset_weight_time_saved_centroid,29.932906674292354,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,29.492746368762088,30.317559278119962,0.20739858846334913,26.245652053318832,33.620030390884232,1.8699888390467199,26.20016584931901,33.570410423893293,1.8836928287380699
classification_gini,double_secretary|1overe,double_secretary,1overe,confirmatory,5,equal_dataset_weight_time_saved_centroid,6.1320173248617147,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,5.6088442411303978,6.43770523518522,0.21037922027479988,5.1739407739007204,7.1053302865589441,0.49348381077283854,4.9819568433304342,7.0834772456128334,0.53675173753701266
classification_gini,double_secretary|ln_n,double_secretary,ln_n,exploratory,5,equal_dataset_weight_time_saved_centroid,26.888924317731913,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,26.477554817251445,27.229465500181167,0.19180547333450257,23.519937988519192,30.243475081185537,1.7284287958698519,23.440485580234498,30.275060076169986,1.7428467716251643
classification_gini,double_secretary|sqrt_n,double_secretary,sqrt_n,exploratory,5,equal_dataset_weight_time_saved_centroid,30.633250841093314,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,30.234528672685272,31.051341383481148,0.20762399506017498,26.442449475607397,34.874360735037946,2.1472140906789576,26.42025660650431,34.923118171988541,2.1528869553709047
classification_gini,extra_tree|max_features=1,extra_tree,max_features=1,confirmatory,5,equal_dataset_weight_time_saved_centroid,54.190186265826313,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,53.768292874783164,54.490026984253873,0.18367847058157585,48.203037968094769,60.137751290714071,3.0675329871619312,48.132019982261184,60.123364193088477,3.0793778398663787
classification_gini,extra_tree|max_features=1over3,extra_tree,max_features=1over3,confirmatory,5,equal_dataset_weight_time_saved_centroid,49.036692878776499,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,48.54447479697118,49.308711975629286,0.19288512557201762,43.347670417331528,54.799240803949431,2.9350822466913349,43.248907662667278,54.683947126886153,2.9474660671437101
classification_gini,extra_tree|max_features=2over3,extra_tree,max_features=2over3,confirmatory,5,equal_dataset_weight_time_saved_centroid,43.692607892158421,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,43.229715628051508,43.979824119630642,0.19251314458216809,38.1882898235949,49.414171984407467,2.884560098716773,38.078183974416902,49.405701333191615,2.8974735390384474
classification_gini,extra_tree|max_features=all,extra_tree,max_features=all,confirmatory,5,equal_dataset_weight_time_saved_centroid,38.14239030061713,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,37.652314637535646,38.396002198845615,0.18681498128931392,32.464503727382407,43.95323832013306,2.9295873131957242,32.303270923702364,43.906026948525074,2.9412682880308307
classification_gini,prophet_1sample|,prophet_1sample,,confirmatory,5,equal_dataset_weight_time_saved_centroid,16.640562023321365,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,16.170337979913054,16.987451079067487,0.20898746794765743,10.324818598137446,23.068580722124135,3.255011528150578,10.254584064296463,22.987275539584456,3.2597277254136459
classification_gini,secretary_all|0.1n,secretary_all,0.1n,exploratory,5,equal_dataset_weight_time_saved_centroid,32.515638651206025,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,32.009104576980747,32.769980717046522,0.19310221581915599,28.810004609265217,36.194572460654612,1.8917974508009698,28.6350636507795,36.126318447690345,1.9101877668776428
classification_gini,secretary_all|1overe,secretary_all,1overe,confirmatory,5,equal_dataset_weight_time_saved_centroid,12.735024693875406,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,12.27546619624586,13.074650145920424,0.20347266035264705,11.400978357921808,14.046586707344753,0.67555731551615916,11.308039690903859,14.074023533899988,0.70775766471284773
classification_gini,secretary_all|ln_n,secretary_all,ln_n,exploratory,5,equal_dataset_weight_time_saved_centroid,29.348337599951712,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,28.881457794067199,29.689821461564733,0.20540156825001812,25.725580362538029,32.95894456410425,1.8536527777716403,25.614485725705265,32.939904796302251,1.8680180490129628
classification_gini,secretary_all|sqrt_n,secretary_all,sqrt_n,exploratory,5,equal_dataset_weight_time_saved_centroid,33.688694041576326,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,33.218540032350333,33.978261620439731,0.19208955045230636,29.442568055408234,37.979933748877535,2.1810345347348457,29.352960795928837,37.910081547960417,2.1919473460524967
classification_gini,"secretary_par|samples=0.1n,q=0.5",secretary_par,"samples=0.1n,q=0.5",exploratory,5,equal_dataset_weight_time_saved_centroid,18.651230635456212,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,18.157858588623291,18.999363231431662,0.21423789669326715,14.092864199260914,22.877971094356248,2.2492684998497041,14.01030382093623,22.862530479890406,2.2515158812467537
classification_gini,"secretary_par|samples=0.1n,q=0.75",secretary_par,"samples=0.1n,q=0.75",exploratory,5,equal_dataset_weight_time_saved_centroid,19.440538200411616,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,18.974132042692247,19.810444094875024,0.21423914745333092,14.450662131051352,23.963564940578085,2.4498225047133513,14.387819061688786,23.963607745648776,2.4518489276343503
classification_gini,"secretary_par|samples=0.1n,q=0.9",secretary_par,"samples=0.1n,q=0.9",exploratory,5,equal_dataset_weight_time_saved_centroid,20.112402343141156,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,19.616650247507128,20.435728012469866,0.20772760470398025,15.24699843413004,24.618620854273829,2.4088247910675902,15.17831921818142,24.58521009109181,2.4254191750346856
classification_gini,"secretary_par|samples=0.1n,q=0.95",secretary_par,"samples=0.1n,q=0.95",exploratory,5,equal_dataset_weight_time_saved_centroid,20.103157129924121,0.94999999999999996,122,10000,circular_moving_block_percentile_bootstrap,percent_training_time,19.622906842731751,20.425666513919527,0.20404232846586773,15.293294404870906,24.616295374239456,2.3794042458252447,15.220861270591172,24.546413856875127,2.3997642113672422
