task,dataset,method_key,splitter,variant,analysis_tier,metric,unit,estimate,ci_low,ci_high,confidence,n_paired_runs,resampling_scope
regression,1027_ESL,extra_tree|max_features=2over3,extra_tree,max_features=2over3,confirmatory,effort_saved_pct,percent_gain_evaluations,60.975993969537654,60.842990364721658,61.191222570532908,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,extra_tree|max_features=all,extra_tree,max_features=all,confirmatory,time_saved_pct,percent_training_time,17.608476924990178,14.568690478310176,18.700265251977243,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,extra_tree|max_features=all,extra_tree,max_features=all,confirmatory,predictive_loss_pct,percent_bounded_relative_RMSE_loss,-0.12809346525615162,-0.75791256881387881,0.18160157922315623,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,extra_tree|max_features=all,extra_tree,max_features=all,confirmatory,effort_saved_pct,percent_gain_evaluations,52.682774824960013,52.436340773341719,52.893081761006286,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,prophet_1sample|,prophet_1sample,,confirmatory,time_saved_pct,percent_training_time,5.5875323354598887,3.3420332409853537,7.1120442757144016,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,prophet_1sample|,prophet_1sample,,confirmatory,predictive_loss_pct,percent_bounded_relative_RMSE_loss,0.12542069580760429,-0.23208168451638311,0.49307253385044714,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,prophet_1sample|,prophet_1sample,,confirmatory,effort_saved_pct,percent_gain_evaluations,16.635276047830288,16.007532956685498,17.173299905985594,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,secretary_all|0.1n,secretary_all,0.1n,exploratory,time_saved_pct,percent_training_time,12.271957804244105,7.9798863139575849,13.817755014939181,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,secretary_all|0.1n,secretary_all,0.1n,exploratory,predictive_loss_pct,percent_bounded_relative_RMSE_loss,0.21775691223119842,-0.11732502041166271,0.47105127657130097,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,secretary_all|0.1n,secretary_all,0.1n,exploratory,effort_saved_pct,percent_gain_evaluations,18.090610258028427,17.411755291946307,18.806907378335946,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,secretary_all|1overe,secretary_all,1overe,confirmatory,time_saved_pct,percent_training_time,14.184916820668136,11.730257036762914,16.270604395602639,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,secretary_all|1overe,secretary_all,1overe,confirmatory,predictive_loss_pct,percent_bounded_relative_RMSE_loss,0.21775691223119842,-0.11732502041166271,0.47105127657130097,0.94999999999999996,100,paired_runs_within_dataset
regression,1027_ESL,secretary_all|1overe,secretary_all,1overe,confirmatory,effort_saved_pct,percent_gain_evaluations,18.090610258028427,17.411755291946307,18.806907378335946,0.94999999999999996,100,paired_runs_within_dataset
